year,state-name,sector-name,fuel-name,value
2018,AL,Residential carbon dioxide emissions,Petroleum,0.36708
2018,AL,Residential carbon dioxide emissions,Natural Gas,1.887247
2018,AL,Residential carbon dioxide emissions,All Fuels,2.254327
2018,AL,Commercial carbon dioxide emissions,Petroleum,0.905405
2018,AL,Commercial carbon dioxide emissions,Natural Gas,1.447565
2018,AL,Commercial carbon dioxide emissions,All Fuels,2.35297
2018,AL,Transportation carbon dioxide emissions,Petroleum,31.563808
2018,AL,Transportation carbon dioxide emissions,Natural Gas,1.384549
2018,AL,Transportation carbon dioxide emissions,All Fuels,32.948357
2018,AL,Electric Power carbon dioxide emissions,Coal,30.347662
2018,AL,Electric Power carbon dioxide emissions,Petroleum,0.058867
2018,AL,Electric Power carbon dioxide emissions,Natural Gas,23.451934
2018,AL,Electric Power carbon dioxide emissions,All Fuels,53.858463
2018,AL,Industrial carbon dioxide emissions,Coal,5.599392
2018,AL,Industrial carbon dioxide emissions,Petroleum,3.247666
2018,AL,Industrial carbon dioxide emissions,Natural Gas,12.094585
2018,AL,Industrial carbon dioxide emissions,All Fuels,20.941644
2018,AL,Total carbon dioxide emissions from all sectors,All Fuels,112.355761
2018,AL,Total carbon dioxide emissions from all sectors,Coal,35.947054
2018,AL,Total carbon dioxide emissions from all sectors,Petroleum,36.142827
2018,AL,Total carbon dioxide emissions from all sectors,Natural Gas,40.26588
2018,AK,Residential carbon dioxide emissions,Petroleum,0.503063
2018,AK,Residential carbon dioxide emissions,Natural Gas,0.958094
2018,AK,Residential carbon dioxide emissions,All Fuels,1.461157
2018,AK,Commercial carbon dioxide emissions,Coal,0.663043
2018,AK,Commercial carbon dioxide emissions,Petroleum,0.634422
2018,AK,Commercial carbon dioxide emissions,Natural Gas,0.746031
2018,AK,Commercial carbon dioxide emissions,All Fuels,2.043495
2018,AK,Transportation carbon dioxide emissions,Petroleum,11.78492
2018,AK,Transportation carbon dioxide emissions,Natural Gas,0.029153
2018,AK,Transportation carbon dioxide emissions,All Fuels,11.814073
2018,AK,Electric Power carbon dioxide emissions,Coal,0.992698
2018,AK,Electric Power carbon dioxide emissions,Petroleum,0.360246
2018,AK,Electric Power carbon dioxide emissions,Natural Gas,1.342009
2018,AK,Electric Power carbon dioxide emissions,All Fuels,2.694954
2018,AK,Industrial carbon dioxide emissions,Coal,0.001626
2018,AK,Industrial carbon dioxide emissions,Petroleum,1.90432
2018,AK,Industrial carbon dioxide emissions,Natural Gas,14.595819
2018,AK,Industrial carbon dioxide emissions,All Fuels,16.501765
2018,AK,Total carbon dioxide emissions from all sectors,All Fuels,34.515445
2018,AK,Total carbon dioxide emissions from all sectors,Coal,1.657367
2018,AK,Total carbon dioxide emissions from all sectors,Petroleum,15.186971
2018,AK,Total carbon dioxide emissions from all sectors,Natural Gas,17.671107
2018,AZ,Residential carbon dioxide emissions,Petroleum,0.313907
2018,AZ,Residential carbon dioxide emissions,Natural Gas,1.932114
2018,AZ,Residential carbon dioxide emissions,All Fuels,2.246021
2018,AZ,Commercial carbon dioxide emissions,Petroleum,1.142912
2018,AZ,Commercial carbon dioxide emissions,Natural Gas,1.749892
2018,AZ,Commercial carbon dioxide emissions,All Fuels,2.892804
2018,AZ,Transportation carbon dioxide emissions,Petroleum,36.861877
2018,AZ,Transportation carbon dioxide emissions,Natural Gas,0.769788
2018,AZ,Transportation carbon dioxide emissions,All Fuels,37.631665
2018,AZ,Electric Power carbon dioxide emissions,Coal,31.086565
2018,AZ,Electric Power carbon dioxide emissions,Petroleum,0.04048
2018,AZ,Electric Power carbon dioxide emissions,Natural Gas,15.685646
2018,AZ,Electric Power carbon dioxide emissions,All Fuels,46.812692
2018,AZ,Industrial carbon dioxide emissions,Coal,0.624825
2018,AZ,Industrial carbon dioxide emissions,Petroleum,2.882155
2018,AZ,Industrial carbon dioxide emissions,Natural Gas,1.009693
2018,AZ,Industrial carbon dioxide emissions,All Fuels,4.516673
2018,AZ,Total carbon dioxide emissions from all sectors,All Fuels,94.099855
2018,AZ,Total carbon dioxide emissions from all sectors,Coal,31.71139
2018,AZ,Total carbon dioxide emissions from all sectors,Petroleum,41.241332
2018,AZ,Total carbon dioxide emissions from all sectors,Natural Gas,21.147133
2018,AR,Residential carbon dioxide emissions,Petroleum,0.254501
2018,AR,Residential carbon dioxide emissions,Natural Gas,1.876506
2018,AR,Residential carbon dioxide emissions,All Fuels,2.131007
2018,AR,Commercial carbon dioxide emissions,Petroleum,0.519751
2018,AR,Commercial carbon dioxide emissions,Natural Gas,2.974812
2018,AR,Commercial carbon dioxide emissions,All Fuels,3.494563
2018,AR,Transportation carbon dioxide emissions,Petroleum,19.168434
2018,AR,Transportation carbon dioxide emissions,Natural Gas,0.392963
2018,AR,Transportation carbon dioxide emissions,All Fuels,19.561396
2018,AR,Electric Power carbon dioxide emissions,Coal,28.706653
2018,AR,Electric Power carbon dioxide emissions,Petroleum,0.023799
2018,AR,Electric Power carbon dioxide emissions,Natural Gas,8.248775
2018,AR,Electric Power carbon dioxide emissions,All Fuels,36.979227
2018,AR,Industrial carbon dioxide emissions,Coal,0.388722
2018,AR,Industrial carbon dioxide emissions,Petroleum,2.561607
2018,AR,Industrial carbon dioxide emissions,Natural Gas,5.669468
2018,AR,Industrial carbon dioxide emissions,All Fuels,8.619798
2018,AR,Total carbon dioxide emissions from all sectors,All Fuels,70.785991
2018,AR,Total carbon dioxide emissions from all sectors,Coal,29.095375
2018,AR,Total carbon dioxide emissions from all sectors,Petroleum,22.528092
2018,AR,Total carbon dioxide emissions from all sectors,Natural Gas,19.162523
2018,CA,Commercial carbon dioxide emissions,All Fuels,19.600161
2018,CA,Transportation carbon dioxide emissions,Petroleum,206.693221
2018,CA,Transportation carbon dioxide emissions,Natural Gas,2.401849
2018,CA,Transportation carbon dioxide emissions,All Fuels,209.095071
2018,CA,Electric Power carbon dioxide emissions,Petroleum,0.028025
2018,CA,Electric Power carbon dioxide emissions,Natural Gas,33.619966
2018,CA,Electric Power carbon dioxide emissions,All Fuels,33.647991
2018,CA,Industrial carbon dioxide emissions,Coal,3.18016
2018,CA,Industrial carbon dioxide emissions,Petroleum,26.057011
2018,CA,Industrial carbon dioxide emissions,Natural Gas,42.272159
2018,CA,Industrial carbon dioxide emissions,All Fuels,71.50933
2018,CA,Total carbon dioxide emissions from all sectors,All Fuels,358.60513
2018,CA,Total carbon dioxide emissions from all sectors,Coal,3.18016
2018,CA,Total carbon dioxide emissions from all sectors,Petroleum,240.384788
2018,CA,Total carbon dioxide emissions from all sectors,Natural Gas,115.040182
2018,CA,Residential carbon dioxide emissions,Petroleum,1.569585
2018,CA,Residential carbon dioxide emissions,Natural Gas,23.182993
2018,CA,Residential carbon dioxide emissions,All Fuels,24.752577
2018,CA,Commercial carbon dioxide emissions,Petroleum,6.036947
2018,CA,Commercial carbon dioxide emissions,Natural Gas,13.563214
2018,CO,Residential carbon dioxide emissions,Petroleum,0.741388
2018,CO,Residential carbon dioxide emissions,Natural Gas,7.256342
2018,CO,Residential carbon dioxide emissions,All Fuels,7.99773
2018,CO,Commercial carbon dioxide emissions,Petroleum,1.000189
2018,CO,Commercial carbon dioxide emissions,Natural Gas,3.164547
2018,CO,Commercial carbon dioxide emissions,All Fuels,4.164736
2018,CO,Transportation carbon dioxide emissions,Petroleum,29.890259
2018,CO,Transportation carbon dioxide emissions,Natural Gas,0.604973
2018,CO,Transportation carbon dioxide emissions,All Fuels,30.495232
2018,CO,Electric Power carbon dioxide emissions,Coal,26.846671
2018,CO,Electric Power carbon dioxide emissions,Petroleum,0.012085
2018,CO,Electric Power carbon dioxide emissions,Natural Gas,7.329358
2018,CO,Electric Power carbon dioxide emissions,All Fuels,34.188113
2018,CO,Industrial carbon dioxide emissions,Coal,0.366824
2018,CO,Industrial carbon dioxide emissions,Petroleum,3.902032
2018,CO,Industrial carbon dioxide emissions,Natural Gas,8.951578
2018,CO,Industrial carbon dioxide emissions,All Fuels,13.220435
2018,CO,Total carbon dioxide emissions from all sectors,All Fuels,90.066247
2018,CO,Total carbon dioxide emissions from all sectors,Coal,27.213495
2018,CO,Total carbon dioxide emissions from all sectors,Petroleum,35.545954
2018,CO,Total carbon dioxide emissions from all sectors,Natural Gas,27.306798
2018,CT,Residential carbon dioxide emissions,Petroleum,4.614593
2018,CT,Residential carbon dioxide emissions,Natural Gas,2.894283
2018,CT,Residential carbon dioxide emissions,All Fuels,7.508876
2018,CT,Commercial carbon dioxide emissions,Petroleum,1.158937
2018,CT,Commercial carbon dioxide emissions,Natural Gas,3.171372
2018,CT,Commercial carbon dioxide emissions,All Fuels,4.330309
2018,CT,Transportation carbon dioxide emissions,Petroleum,15.460701
2018,CT,Transportation carbon dioxide emissions,Natural Gas,0.327566
2018,CT,Transportation carbon dioxide emissions,All Fuels,15.788267
2018,CT,Electric Power carbon dioxide emissions,Coal,0.384854
2018,CT,Electric Power carbon dioxide emissions,Petroleum,0.242747
2018,CT,Electric Power carbon dioxide emissions,Natural Gas,7.399781
2018,CT,Electric Power carbon dioxide emissions,All Fuels,8.027382
2018,CT,Industrial carbon dioxide emissions,Petroleum,0.449992
2018,CT,Industrial carbon dioxide emissions,Natural Gas,1.281771
2018,CT,Industrial carbon dioxide emissions,All Fuels,1.731763
2018,CT,Total carbon dioxide emissions from all sectors,All Fuels,37.386598
2018,CT,Total carbon dioxide emissions from all sectors,Coal,0.384854
2018,CT,Total carbon dioxide emissions from all sectors,Petroleum,21.926971
2018,CT,Total carbon dioxide emissions from all sectors,Natural Gas,15.074773
2018,DE,Residential carbon dioxide emissions,Petroleum,0.368861
2018,DE,Residential carbon dioxide emissions,Natural Gas,0.666931
2018,DE,Residential carbon dioxide emissions,All Fuels,1.035792
2018,DE,Commercial carbon dioxide emissions,Petroleum,0.247358
2018,DE,Commercial carbon dioxide emissions,Natural Gas,0.861163
2018,DE,Commercial carbon dioxide emissions,All Fuels,1.108521
2018,DE,Transportation carbon dioxide emissions,Petroleum,5.596969
2018,DE,Transportation carbon dioxide emissions,Natural Gas,0.040635
2018,DE,Transportation carbon dioxide emissions,All Fuels,5.637603
2018,DE,Electric Power carbon dioxide emissions,Coal,0.41097
2018,DE,Electric Power carbon dioxide emissions,Petroleum,0.147669
2018,DE,Electric Power carbon dioxide emissions,Natural Gas,1.992114
2018,DE,Electric Power carbon dioxide emissions,All Fuels,2.550753
2018,DE,Industrial carbon dioxide emissions,Petroleum,2.03161
2018,DE,Industrial carbon dioxide emissions,Natural Gas,1.627707
2018,DE,Industrial carbon dioxide emissions,All Fuels,3.659317
2018,DE,Total carbon dioxide emissions from all sectors,All Fuels,13.991987
2018,DE,Total carbon dioxide emissions from all sectors,Coal,0.41097
2018,DE,Total carbon dioxide emissions from all sectors,Petroleum,8.392467
2018,DE,Total carbon dioxide emissions from all sectors,Natural Gas,5.18855
2018,DC,Residential carbon dioxide emissions,Petroleum,0.050741
2018,DC,Residential carbon dioxide emissions,Natural Gas,0.718729
2018,DC,Residential carbon dioxide emissions,All Fuels,0.76947
2018,DC,Commercial carbon dioxide emissions,Coal,0.00354
2018,DC,Commercial carbon dioxide emissions,Petroleum,0.068244
2018,DC,Commercial carbon dioxide emissions,Natural Gas,0.911057
2018,DC,Commercial carbon dioxide emissions,All Fuels,0.982841
2018,DC,Transportation carbon dioxide emissions,Petroleum,0.98534
2018,DC,Transportation carbon dioxide emissions,Natural Gas,0.096243
2018,DC,Transportation carbon dioxide emissions,All Fuels,1.081583
2018,DC,Industrial carbon dioxide emissions,Petroleum,0.022174
2018,DC,Industrial carbon dioxide emissions,All Fuels,0.022174
2018,DC,Total carbon dioxide emissions from all sectors,All Fuels,2.856068
2018,DC,Total carbon dioxide emissions from all sectors,Coal,0.00354
2018,DC,Total carbon dioxide emissions from all sectors,Petroleum,1.126499
2018,DC,Total carbon dioxide emissions from all sectors,Natural Gas,1.72603
2018,FL,Residential carbon dioxide emissions,Petroleum,0.431525
2018,FL,Residential carbon dioxide emissions,Natural Gas,0.929629
2018,FL,Residential carbon dioxide emissions,All Fuels,1.361154
2018,FL,Commercial carbon dioxide emissions,Petroleum,3.606596
2018,FL,Commercial carbon dioxide emissions,Natural Gas,3.470314
2018,FL,Commercial carbon dioxide emissions,All Fuels,7.07691
2018,FL,Transportation carbon dioxide emissions,Petroleum,119.966504
2018,FL,Transportation carbon dioxide emissions,Natural Gas,1.148464
2018,FL,Transportation carbon dioxide emissions,All Fuels,121.114969
2018,FL,Electric Power carbon dioxide emissions,Coal,30.121418
2018,FL,Electric Power carbon dioxide emissions,Petroleum,2.082908
2018,FL,Electric Power carbon dioxide emissions,Natural Gas,68.514006
2018,FL,Electric Power carbon dioxide emissions,All Fuels,100.718332
2018,FL,Industrial carbon dioxide emissions,Coal,1.237218
2018,FL,Industrial carbon dioxide emissions,Petroleum,4.868323
2018,FL,Industrial carbon dioxide emissions,Natural Gas,5.640796
2018,FL,Industrial carbon dioxide emissions,All Fuels,11.746338
2018,FL,Total carbon dioxide emissions from all sectors,All Fuels,242.017702
2018,FL,Total carbon dioxide emissions from all sectors,Coal,31.358636
2018,FL,Total carbon dioxide emissions from all sectors,Petroleum,130.955857
2018,FL,Total carbon dioxide emissions from all sectors,Natural Gas,79.703209
2018,GA,Residential carbon dioxide emissions,Petroleum,0.563677
2018,GA,Residential carbon dioxide emissions,Natural Gas,7.233485
2018,GA,Residential carbon dioxide emissions,All Fuels,7.797162
2018,GA,Commercial carbon dioxide emissions,Petroleum,1.739111
2018,GA,Commercial carbon dioxide emissions,Natural Gas,3.073013
2018,GA,Commercial carbon dioxide emissions,All Fuels,4.812124
2018,GA,Transportation carbon dioxide emissions,Petroleum,63.216679
2018,GA,Transportation carbon dioxide emissions,Natural Gas,0.938676
2018,GA,Transportation carbon dioxide emissions,All Fuels,64.155356
2018,GA,Electric Power carbon dioxide emissions,Coal,31.733441
2018,GA,Electric Power carbon dioxide emissions,Petroleum,0.185424
2018,GA,Electric Power carbon dioxide emissions,Natural Gas,20.337493
2018,GA,Electric Power carbon dioxide emissions,All Fuels,52.256358
2018,GA,Industrial carbon dioxide emissions,Coal,0.806228
2018,GA,Industrial carbon dioxide emissions,Petroleum,3.851492
2018,GA,Industrial carbon dioxide emissions,Natural Gas,8.245118
2018,GA,Industrial carbon dioxide emissions,All Fuels,12.902838
2018,GA,Total carbon dioxide emissions from all sectors,All Fuels,141.923837
2018,GA,Total carbon dioxide emissions from all sectors,Coal,32.539669
2018,GA,Total carbon dioxide emissions from all sectors,Petroleum,69.556383
2018,GA,Total carbon dioxide emissions from all sectors,Natural Gas,39.827784
2018,HI,Residential carbon dioxide emissions,Petroleum,0.028612
2018,HI,Residential carbon dioxide emissions,Natural Gas,0.030053
2018,HI,Residential carbon dioxide emissions,All Fuels,0.058665
2018,HI,Commercial carbon dioxide emissions,Petroleum,0.395417
2018,HI,Commercial carbon dioxide emissions,Natural Gas,0.132381
2018,HI,Commercial carbon dioxide emissions,All Fuels,0.527798
2018,HI,Transportation carbon dioxide emissions,Petroleum,12.193705
2018,HI,Transportation carbon dioxide emissions,Natural Gas,0.000106
2018,HI,Transportation carbon dioxide emissions,All Fuels,12.193811
2018,HI,Electric Power carbon dioxide emissions,Coal,1.374395
2018,HI,Electric Power carbon dioxide emissions,Petroleum,4.884032
2018,HI,Electric Power carbon dioxide emissions,All Fuels,6.258427
2018,HI,Industrial carbon dioxide emissions,Petroleum,1.258032
2018,HI,Industrial carbon dioxide emissions,Natural Gas,0.004407
2018,HI,Industrial carbon dioxide emissions,All Fuels,1.26244
2018,HI,Total carbon dioxide emissions from all sectors,All Fuels,20.301141
2018,HI,Total carbon dioxide emissions from all sectors,Coal,1.374395
2018,HI,Total carbon dioxide emissions from all sectors,Petroleum,18.759799
2018,HI,Total carbon dioxide emissions from all sectors,Natural Gas,0.166947
2018,ID,Residential carbon dioxide emissions,Petroleum,0.280006
2018,ID,Residential carbon dioxide emissions,Natural Gas,1.513596
2018,ID,Residential carbon dioxide emissions,All Fuels,1.793602
2018,ID,Commercial carbon dioxide emissions,Petroleum,0.383924
2018,ID,Commercial carbon dioxide emissions,Natural Gas,1.052486
2018,ID,Commercial carbon dioxide emissions,All Fuels,1.43641
2018,ID,Transportation carbon dioxide emissions,Petroleum,10.825015
2018,ID,Transportation carbon dioxide emissions,Natural Gas,0.363386
2018,ID,Transportation carbon dioxide emissions,All Fuels,11.188401
2018,ID,Electric Power carbon dioxide emissions,Natural Gas,1.281903
2018,ID,Electric Power carbon dioxide emissions,All Fuels,1.281903
2018,ID,Industrial carbon dioxide emissions,Coal,0.269954
2018,ID,Industrial carbon dioxide emissions,Petroleum,1.236861
2018,ID,Industrial carbon dioxide emissions,Natural Gas,1.835654
2018,ID,Industrial carbon dioxide emissions,All Fuels,3.342468
2018,ID,Total carbon dioxide emissions from all sectors,All Fuels,19.042785
2018,ID,Total carbon dioxide emissions from all sectors,Coal,0.269954
2018,ID,Total carbon dioxide emissions from all sectors,Petroleum,12.725806
2018,ID,Total carbon dioxide emissions from all sectors,Natural Gas,6.047025
2018,IL,Residential carbon dioxide emissions,All Fuels,25.305713
2018,IL,Commercial carbon dioxide emissions,Coal,0.24442
2018,IL,Commercial carbon dioxide emissions,Petroleum,1.585109
2018,IL,Commercial carbon dioxide emissions,Natural Gas,13.177447
2018,IL,Commercial carbon dioxide emissions,All Fuels,15.006976
2018,IL,Transportation carbon dioxide emissions,Petroleum,68.507456
2018,IL,Transportation carbon dioxide emissions,Natural Gas,1.434549
2018,IL,Transportation carbon dioxide emissions,All Fuels,69.942005
2018,IL,Electric Power carbon dioxide emissions,Coal,59.493984
2018,IL,Electric Power carbon dioxide emissions,Petroleum,0.045225
2018,IL,Electric Power carbon dioxide emissions,Natural Gas,7.556924
2018,IL,Electric Power carbon dioxide emissions,All Fuels,67.096133
2018,IL,Industrial carbon dioxide emissions,Coal,7.560647
2018,IL,Industrial carbon dioxide emissions,Petroleum,14.48717
2018,IL,Industrial carbon dioxide emissions,Natural Gas,13.713123
2018,IL,Industrial carbon dioxide emissions,All Fuels,35.76094
2018,IL,Total carbon dioxide emissions from all sectors,All Fuels,213.111767
2018,IL,Total carbon dioxide emissions from all sectors,Coal,67.299051
2018,IL,Total carbon dioxide emissions from all sectors,Petroleum,86.066147
2018,IL,Total carbon dioxide emissions from all sectors,Natural Gas,59.746569
2018,IL,Residential carbon dioxide emissions,Petroleum,1.441186
2018,IL,Residential carbon dioxide emissions,Natural Gas,23.864526
2018,IN,Residential carbon dioxide emissions,Petroleum,0.943119
2018,IN,Residential carbon dioxide emissions,Natural Gas,7.980362
2018,IN,Residential carbon dioxide emissions,All Fuels,8.923481
2018,IN,Commercial carbon dioxide emissions,Coal,0.136033
2018,IN,Commercial carbon dioxide emissions,Petroleum,1.05693
2018,IN,Commercial carbon dioxide emissions,Natural Gas,4.769625
2018,IN,Commercial carbon dioxide emissions,All Fuels,5.962588
2018,IN,Transportation carbon dioxide emissions,Petroleum,38.800145
2018,IN,Transportation carbon dioxide emissions,Natural Gas,0.440158
2018,IN,Transportation carbon dioxide emissions,All Fuels,39.240303
2018,IN,Electric Power carbon dioxide emissions,Coal,79.237843
2018,IN,Electric Power carbon dioxide emissions,Petroleum,0.091637
2018,IN,Electric Power carbon dioxide emissions,Natural Gas,10.907608
2018,IN,Electric Power carbon dioxide emissions,All Fuels,90.237089
2018,IN,Industrial carbon dioxide emissions,Coal,14.514012
2018,IN,Industrial carbon dioxide emissions,Petroleum,8.11668
2018,IN,Industrial carbon dioxide emissions,Natural Gas,22.224037
2018,IN,Industrial carbon dioxide emissions,All Fuels,44.854729
2018,IN,Total carbon dioxide emissions from all sectors,All Fuels,189.21819
2018,IN,Total carbon dioxide emissions from all sectors,Coal,93.887888
2018,IN,Total carbon dioxide emissions from all sectors,Petroleum,49.008511
2018,IN,Total carbon dioxide emissions from all sectors,Natural Gas,46.321791
2018,IA,Residential carbon dioxide emissions,Petroleum,1.49257
2018,IA,Residential carbon dioxide emissions,Natural Gas,3.974705
2018,IA,Residential carbon dioxide emissions,All Fuels,5.467276
2018,IA,Commercial carbon dioxide emissions,Coal,0.229975
2018,IA,Commercial carbon dioxide emissions,Petroleum,0.90022
2018,IA,Commercial carbon dioxide emissions,Natural Gas,3.185023
2018,IA,Commercial carbon dioxide emissions,All Fuels,4.315218
2018,IA,Transportation carbon dioxide emissions,Petroleum,19.887239
2018,IA,Transportation carbon dioxide emissions,Natural Gas,0.687301
2018,IA,Transportation carbon dioxide emissions,All Fuels,20.57454
2018,IA,Electric Power carbon dioxide emissions,Coal,26.722978
2018,IA,Electric Power carbon dioxide emissions,Petroleum,0.055383
2018,IA,Electric Power carbon dioxide emissions,Natural Gas,2.68841
2018,IA,Electric Power carbon dioxide emissions,All Fuels,29.466771
2018,IA,Industrial carbon dioxide emissions,Coal,4.200306
2018,IA,Industrial carbon dioxide emissions,Petroleum,4.679134
2018,IA,Industrial carbon dioxide emissions,Natural Gas,13.732322
2018,IA,Industrial carbon dioxide emissions,All Fuels,22.611762
2018,IA,Total carbon dioxide emissions from all sectors,All Fuels,82.435566
2018,IA,Total carbon dioxide emissions from all sectors,Coal,31.153259
2018,IA,Total carbon dioxide emissions from all sectors,Petroleum,27.014546
2018,IA,Total carbon dioxide emissions from all sectors,Natural Gas,24.267761
2018,KS,Residential carbon dioxide emissions,Petroleum,0.530427
2018,KS,Residential carbon dioxide emissions,Natural Gas,3.688832
2018,KS,Residential carbon dioxide emissions,All Fuels,4.21926
2018,KS,Commercial carbon dioxide emissions,Petroleum,0.428054
2018,KS,Commercial carbon dioxide emissions,Natural Gas,2.211585
2018,KS,Commercial carbon dioxide emissions,All Fuels,2.639639
2018,KS,Transportation carbon dioxide emissions,Petroleum,17.469301
2018,KS,Transportation carbon dioxide emissions,Natural Gas,1.62349
2018,KS,Transportation carbon dioxide emissions,All Fuels,19.092792
2018,KS,Electric Power carbon dioxide emissions,Coal,21.537452
2018,KS,Electric Power carbon dioxide emissions,Petroleum,0.050489
2018,KS,Electric Power carbon dioxide emissions,Natural Gas,1.545554
2018,KS,Electric Power carbon dioxide emissions,All Fuels,23.133495
2018,KS,Industrial carbon dioxide emissions,Coal,0.241744
2018,KS,Industrial carbon dioxide emissions,Petroleum,5.913099
2018,KS,Industrial carbon dioxide emissions,Natural Gas,7.618543
2018,KS,Industrial carbon dioxide emissions,All Fuels,13.773386
2018,KS,Total carbon dioxide emissions from all sectors,All Fuels,62.85857
2018,KS,Total carbon dioxide emissions from all sectors,Coal,21.779196
2018,KS,Total carbon dioxide emissions from all sectors,Petroleum,24.39137
2018,KS,Total carbon dioxide emissions from all sectors,Natural Gas,16.688004
2018,KY,Residential carbon dioxide emissions,Petroleum,0.411189
2018,KY,Residential carbon dioxide emissions,Natural Gas,2.862378
2018,KY,Residential carbon dioxide emissions,All Fuels,3.273567
2018,KY,Commercial carbon dioxide emissions,Coal,0.013584
2018,KY,Commercial carbon dioxide emissions,Petroleum,0.723428
2018,KY,Commercial carbon dioxide emissions,Natural Gas,2.13931
2018,KY,Commercial carbon dioxide emissions,All Fuels,2.876322
2018,KY,Transportation carbon dioxide emissions,Petroleum,33.277697
2018,KY,Transportation carbon dioxide emissions,Natural Gas,0.790952
2018,KY,Transportation carbon dioxide emissions,All Fuels,34.068649
2018,KY,Electric Power carbon dioxide emissions,Coal,60.833749
2018,KY,Electric Power carbon dioxide emissions,Petroleum,0.076957
2018,KY,Electric Power carbon dioxide emissions,Natural Gas,6.229094
2018,KY,Total carbon dioxide emissions from all sectors,Petroleum,41.441925
2018,KY,Total carbon dioxide emissions from all sectors,Natural Gas,18.585803
2018,KY,Electric Power carbon dioxide emissions,All Fuels,67.1398
2018,KY,Industrial carbon dioxide emissions,Coal,1.898476
2018,KY,Industrial carbon dioxide emissions,Petroleum,6.952653
2018,KY,Industrial carbon dioxide emissions,Natural Gas,6.564069
2018,KY,Industrial carbon dioxide emissions,All Fuels,15.415198
2018,KY,Total carbon dioxide emissions from all sectors,All Fuels,122.773536
2018,KY,Total carbon dioxide emissions from all sectors,Coal,62.745809
2018,LA,Residential carbon dioxide emissions,Petroleum,0.110806
2018,LA,Residential carbon dioxide emissions,Natural Gas,2.044231
2018,LA,Residential carbon dioxide emissions,All Fuels,2.155037
2018,LA,Commercial carbon dioxide emissions,Petroleum,0.613672
2018,LA,Commercial carbon dioxide emissions,Natural Gas,1.882697
2018,LA,Commercial carbon dioxide emissions,All Fuels,2.496369
2018,LA,Transportation carbon dioxide emissions,Petroleum,30.827009
2018,LA,Transportation carbon dioxide emissions,Natural Gas,7.205284
2018,LA,Transportation carbon dioxide emissions,All Fuels,38.032293
2018,LA,Electric Power carbon dioxide emissions,Coal,12.805302
2018,LA,Electric Power carbon dioxide emissions,Petroleum,4.763471
2018,LA,Electric Power carbon dioxide emissions,Natural Gas,16.345433
2018,LA,Electric Power carbon dioxide emissions,All Fuels,33.914207
2018,LA,Industrial carbon dioxide emissions,Coal,0.378682
2018,LA,Industrial carbon dioxide emissions,Petroleum,49.606427
2018,LA,Industrial carbon dioxide emissions,Natural Gas,68.187057
2018,LA,Industrial carbon dioxide emissions,All Fuels,118.172166
2018,LA,Total carbon dioxide emissions from all sectors,All Fuels,194.770071
2018,LA,Total carbon dioxide emissions from all sectors,Coal,13.183984
2018,LA,Total carbon dioxide emissions from all sectors,Petroleum,85.921386
2018,LA,Total carbon dioxide emissions from all sectors,Natural Gas,95.664702
2018,ME,Residential carbon dioxide emissions,Petroleum,2.950756
2018,ME,Residential carbon dioxide emissions,Natural Gas,0.168889
2018,ME,Residential carbon dioxide emissions,All Fuels,3.119644
2018,ME,Commercial carbon dioxide emissions,Petroleum,1.227209
2018,ME,Commercial carbon dioxide emissions,Natural Gas,0.52582
2018,ME,Commercial carbon dioxide emissions,All Fuels,1.753028
2018,ME,Transportation carbon dioxide emissions,Petroleum,7.227269
2018,ME,Transportation carbon dioxide emissions,Natural Gas,0.045026
2018,ME,Transportation carbon dioxide emissions,All Fuels,7.272296
2018,ME,Electric Power carbon dioxide emissions,Coal,0.150861
2018,ME,Electric Power carbon dioxide emissions,Petroleum,0.151376
2018,ME,Electric Power carbon dioxide emissions,Natural Gas,0.76455
2018,ME,Electric Power carbon dioxide emissions,All Fuels,1.066786
2018,ME,Industrial carbon dioxide emissions,Coal,0.051352
2018,ME,Industrial carbon dioxide emissions,Petroleum,0.490139
2018,ME,Industrial carbon dioxide emissions,Natural Gas,1.009997
2018,ME,Industrial carbon dioxide emissions,All Fuels,1.551488
2018,ME,Total carbon dioxide emissions from all sectors,All Fuels,14.763242
2018,ME,Total carbon dioxide emissions from all sectors,Coal,0.202213
2018,ME,Total carbon dioxide emissions from all sectors,Petroleum,12.046748
2018,ME,Total carbon dioxide emissions from all sectors,Natural Gas,2.514281
2018,MD,Residential carbon dioxide emissions,Petroleum,1.533564
2018,MD,Residential carbon dioxide emissions,Natural Gas,4.773593
2018,MD,Residential carbon dioxide emissions,All Fuels,6.307157
2018,MD,Commercial carbon dioxide emissions,Petroleum,1.347053
2018,MD,Commercial carbon dioxide emissions,Natural Gas,4.27153
2018,MD,Commercial carbon dioxide emissions,All Fuels,5.618583
2018,MD,Transportation carbon dioxide emissions,Petroleum,29.243553
2018,MD,Transportation carbon dioxide emissions,Natural Gas,1.272538
2018,MD,Transportation carbon dioxide emissions,All Fuels,30.516092
2018,MD,Electric Power carbon dioxide emissions,Coal,10.740792
2018,MD,Electric Power carbon dioxide emissions,Petroleum,0.237328
2018,MD,Electric Power carbon dioxide emissions,Natural Gas,5.360524
2018,MD,Electric Power carbon dioxide emissions,All Fuels,16.338644
2018,MD,Industrial carbon dioxide emissions,Coal,1.139296
2018,MD,Industrial carbon dioxide emissions,Petroleum,0.909287
